path,size_bytes,sha256,role
exp1/prompts/rendered/1e52b4e7_concat_to_frame.txt,3586,ca053b4b6b01a9f038357efb770e1bc38610f451f3c47c035e8d29415d08c0d3,prompt
exp1/prompts/rendered/1ec015da_to_rank.txt,5183,240ae802b8d0956146f71e15f414f4f5a499bf7aadce4ea7244ee0f9c7bf2342,prompt
exp1/prompts/rendered/1f8af3a3_target_elusive_sample_pairs.txt,6129,fc59c16039d3f391404ec08afceb405c2c7b4df8dfc74ba0888f422c419cd3fa,prompt
exp1/prompts/rendered/1f8af3a3_target_elusive_sparse_edges.txt,4635,723be8d6c95e9618351775285125ec7ceaa71d8f7cd7ea6ee2b49920ef40141c,prompt
exp1/prompts/rendered/1f8af3a3_target_elusive_unbinned.txt,5311,8465d1b1bb6b4b307993fbfd3c113e966680b23dd02a08ddf03108d6d7f0ebff,prompt
exp1/prompts/rendered/287a28d8_col_ends_with.txt,3493,bf6b63f8881aeccea106f98426374d83c08e28d821e8c3cfc5f90d06424ff2bf,prompt
exp1/prompts/rendered/287a28d8_col_matches.txt,3493,6d89bd200958deea059ae8fbc283aa1be5ad7d16cf121dc761b6c7cf4e76a302,prompt
exp1/prompts/rendered/287a28d8_col_starts_with.txt,3971,208e60fe42875c53d3392324d87ec341291c1487dd300f31c41b1a9fe8f7a15a,prompt
exp1/prompts/rendered/29097c0c_to_dataset_read_wrap.txt,4864,080c3cd7904eb12bdf8ad016b68f0e705527c948cc579ec64fa242a2270d2a4b,prompt
exp1/prompts/rendered/29097c0c_train_iloc_filter.txt,7070,74b9c5e1677c49145448702dbc5978308e11aab0546c6f00c772d59b28cc05dd,prompt
exp1/prompts/rendered/29097c0c_train_merge_concat.txt,3726,9d1058789981f445fb408426217181506bd2d58fd981e0f4c36ad22a74dce405,prompt
exp1/prompts/rendered/325e7c2b_dates_pol_interval.txt,5051,996aa16cedc923d3d2dd8f653f8742e0f4bdc1e9b0a5c27afd3ad56639b570dd,prompt
exp1/prompts/rendered/3c49cad1_bench_interp_cols.txt,4008,9c1f147505b3fc1f1ac86fad220aff9b68cd751d50a403313e196fe938f7f4c3,prompt
exp1/prompts/rendered/3c49cad1_bench_interp_filter.txt,4352,c9ebda53501478c002bb40d195879daf33ea4c82ab4a6d79103fa6eec4b19b08,prompt
exp1/prompts/rendered/3c49cad1_bench_interp_time_regular.txt,3983,eac9969af9e36398140be09794b3da50fcbd01da6e134cac812c155fea54c6cc,prompt
exp1/prompts/rendered/3c49cad1_bench_interp_time_rmse.txt,5160,6ff4ce15e781559f4f3bd219c4098a868ddfbf8b5ee968a54991442b07ae1e58,prompt
exp1/prompts/rendered/3c49cad1_bench_precip_pct.txt,3238,ac1e69c3059298afbf210197d3b8791b9e59523a86048e17aa623cd10e005ca8,prompt
exp1/prompts/rendered/3c49cad1_bench_precip_regular.txt,4994,5225d373eb8475316c652f4626062d6f2c80e3c33ca1344e9ef5fd0c3615b21c,prompt
exp1/prompts/rendered/3c49cad1_geosphere_all.txt,4573,d191fd41113f8f4e6ee69ed0c98648e63ea744b092e6bac047400db7c678f255,prompt
exp1/prompts/rendered/3c49cad1_geosphere_collect.txt,7056,a26e85c0a5085e74817c447e6bab5b0c9fda701d97a016913303b6e47479f50f,prompt
exp1/prompts/rendered/3c49cad1_mosmix_access_dataframe.txt,4153,41ed4b49db1adc75b54b9a5e9fd6b346299c3bda9009f3463246330ac563dce6,prompt
exp1/prompts/rendered/3c49cad1_mosmix_access_datetime.txt,3723,a01a95eea3eca12725be326699ec06315864b4f753bf0c8716ccf12b46997784,prompt
exp1/prompts/rendered/3c49cad1_radar_index_radolan.txt,3760,74220003fa9bfa75acfff7bb0764986d85617c755896df4bee04cf4fba02c3a8,prompt
exp1/prompts/rendered/3c49cad1_radar_index_sweeps.txt,3303,3f29ec01949f97fcd293b2fc7565c0283e4e992b4b0176e614072a508bc1f35c,prompt
exp1/prompts/rendered/3c49cad1_radar_sites_cols.txt,6578,7a75f626bc7d00cfca3a1fc912ab13c708a7dee836ee70213fa6a872beed4c09,prompt
exp1/prompts/rendered/3c49cad1_radar_sites_dicts.txt,4030,41fd78d72ebcbff352f0f5ce59cbc02ff1965aa85d3077fee7afc7a8f11021b9,prompt
exp1/prompts/rendered/3c49cad1_timeseries_extract.txt,3724,f847f6fa0fba772a3c50acc58005aaa6ce3bf044223a0a690044c6cfd055429f,prompt
exp1/prompts/rendered/3c49cad1_timeseries_gain.txt,6539,05e79c5e31103b44ed6343928b3f39c25693f007dd879d46c2a188583660cf4c,prompt
exp1/prompts/rendered/4bb33aa8_trx_stats_isin.txt,3225,706156f9a4b268a7fcdc2d103ca76e5253c0225d4b447af661bb1787dd8d3003,prompt
exp1/prompts/rendered/6f1c2684_datasets_read_csv.txt,3822,af720447b48a73027487aac1889970767e86d20a6d6aef8d9227b00be1853698,prompt
exp1/prompts/rendered/73a39d90_experiment_df_construct.txt,3537,97ee6dbae4cbb9207d3f87bc267a70adaad00e6d5c1cdc63872a5624fdb53af9,prompt
exp1/prompts/rendered/73a39d90_metrics_bootstrap_filter.txt,3651,db3d1b4c154ebd247f7de6412c3162040734d702a20f80872c937470ad0db123,prompt
exp1/prompts/rendered/73a39d90_metrics_groupby_agg.txt,5417,0a81e5764503927fc2e5a5e9e2186256158d6ff69216b93f0740accb0f5d1285,prompt
exp1/prompts/rendered/73a39d90_metrics_groupby_partition.txt,4625,27db7a3a0aa10971b33e20afd08c313d13a34f86c92a159ff3a0b212412af75c,prompt
exp1/prompts/rendered/73a39d90_run_concat_write.txt,4180,8c1973e09f7bc59d536fcd7c6e6f60487f187e57c329f6f013bacd003269e8ff,prompt
exp1/prompts/rendered/73a39d90_run_dataframe_write.txt,4113,3eb7098fbff2cb6e7774dbe22bd58ef61b4a4f170b1afe4b7136fb240e132c42,prompt
exp1/prompts/rendered/774f17e7_mane_mappings_filter_symbol.txt,5108,10d522c43dfef63da7b3f695690752da5ae593e7d6c4a09bebb11efaceb0e1a6,prompt
exp1/prompts/rendered/774f17e7_mane_mappings_genomic_filter.txt,4261,66d69e79afae7c2ecef49b4aa51082f7780345c557fcb918c6c52e461d5e9bc6,prompt
exp1/prompts/rendered/774f17e7_mane_mappings_isin.txt,4631,4d2ff08057e60a59e5010d456894a1f1d3153402263331ee1485bf1144839ed1,prompt
exp1/prompts/rendered/774f17e7_mane_mappings_load.txt,3711,67abf9621d82ea5c5f15f895fa571799648b3473d9dbbf035be89204fd7329fd,prompt
exp1/prompts/rendered/774f17e7_mane_transcript_filter_row.txt,5173,9955373f489d9bede3eb246d1439559f6eae6084667d581f358392ef1bb2e876,prompt
exp1/prompts/rendered/774f17e7_mane_transcript_parse_ac.txt,3973,426e0903c46ca15538b4eae6ef52d31edb678a561ed35abe38e1bf76ea8a669a,prompt
exp1/prompts/rendered/774f17e7_uta_database_construct.txt,3964,b1d65190319206c39e98817db27b472f2ae18decf1ef72bf2e289f4946a57d4b,prompt
exp1/prompts/rendered/7e55b00b_sample_empty_df.txt,4573,7c6cf13f7a9bb6ee12d240a31072fafe9690ce0c7fc7f11c41a4f2f871151754,prompt
exp1/prompts/rendered/8017f91b_embedder_frame.txt,4062,4543a8f380cf1f0201d6cd7a7461152902c1e678818505bfe2e7bf208b5f2c45,prompt
exp1/prompts/rendered/8017f91b_eval_hybrid_concat_sort.txt,3424,a6ef19dd90a590c3fea59c00933ee32ebb50de41f3f281c97dca58f0b5295d41,prompt
exp1/prompts/rendered/8017f91b_eval_hybrid_load.txt,3666,b832277438d0ec16034061226fa8efc52027cae300423f144fd6b6781dd7f7d8,prompt
exp1/prompts/rendered/8017f91b_hybrid_score_concat.txt,3677,b62efa44800593a8dd159b3f390e0ae94fc250adc39d67fea24dfd0add69387f,prompt
exp1/prompts/rendered/8017f91b_hybrid_score_frame.txt,3583,7f9a8ea275b0fec6abde7e5dffc6edc877b929d16c7a3dc90cb2da23bc5ecbcc,prompt
exp1/prompts/rendered/8017f91b_input_loc_col.txt,3719,613fe9df446b0d8480fcf57d6a70195ecf051d3a56cc30fa822fc05e85a30053,prompt
exp1/prompts/rendered/8017f91b_input_loc_index_item.txt,3322,e93d51648da501211a2142621456c98d6f2c19c8f21d7a80c8c030008d9704c8,prompt
exp1/prompts/rendered/8017f91b_io_parquet.txt,4905,efb2c6b9f8ba6ef004fbe8b0294902ef25f010ebe96807b6b6c127a7c7144cce,prompt
exp1/prompts/rendered/8017f91b_model_data_lang_loc_filter.txt,3807,18d84d43ba58ce3c5a923c547a9f2545e642cddfeda03187d65775744e23731e,prompt
exp1/prompts/rendered/8017f91b_model_data_loc_filter.txt,3798,2280942547d182e774c627771f8815c018163a428cbeed65d8f9857ab7a84da5,prompt
exp1/prompts/rendered/8017f91b_pairwise_cosine_loc.txt,4138,96758d0f64e806d268bf021ec3435365e44a1b0416980613fd9db03dfc457baf,prompt
exp1/prompts/rendered/8017f91b_pairwise_loc_filter.txt,3764,c091d245d73b4cf713ecec14943d98916f0640a7d09259ec43ae72ed1c46392d,prompt
exp1/prompts/rendered/8017f91b_precompute_cross_join.txt,5277,d142592697bec3bd14c67ec9c02b1f56c454a9fbfbf370df6af0e60e597c839a,prompt
exp1/prompts/rendered/8017f91b_precompute_id_cross_frame.txt,3657,fa6a19339f997171665645ae2f19044f1de583267a9544a688f30a6edbe905f7,prompt
exp1/prompts/rendered/83c12695_collect_filter.txt,3325,f5823ad91f3b8d8441a70ce03da6381cdd635a5d037151eb2236d9d50e9e9347,prompt
exp1/prompts/rendered/83c12695_collect_pivot.txt,6829,008bbb54607ab37fcbff5bc12f3140a40b8b61e4e6c7fb98732fe488b884986f,prompt
exp1/prompts/rendered/8bb7bc3a_expose_isin.txt,3221,c76263c586491af301473d93d44c1a0ad4daed115d15a31d52bde12aa996f266,prompt
exp1/prompts/rendered/8c71f3c7_attr_getter_unseen_frame.txt,4031,d9b15e5467afdceff4c94538d230fbf0e20c9bf305e8d0f785f4bd7c63359215,prompt
exp1/prompts/rendered/8c71f3c7_attr_getter_unseen_iter.txt,3253,46f5201f22ba8eef3107652098f882d9ca306c34b00e74b40d009e4d8f1a2bfc,prompt
exp1/prompts/rendered/8c71f3c7_citation_models_fillna.txt,4138,4d632cdd51be0259759c21e9ac22e4e952ccb3a1ca14737726d22f343b72b9eb,prompt
exp1/prompts/rendered/8c71f3c7_citation_models_rank.txt,4255,e92885af5bc0b0beb67f0d9b45bd26daf6eeec987341161f95b7de7d2eb8a202,prompt
exp1/prompts/rendered/8c71f3c7_document_info_tolist.txt,3562,4b3086aa3db7769e2d4efb03f2af115192770b4a52a32ae5fb9d896f5cfd8331,prompt
exp1/prompts/rendered/8c71f3c7_embedder_frame.txt,4062,4543a8f380cf1f0201d6cd7a7461152902c1e678818505bfe2e7bf208b5f2c45,prompt
exp1/prompts/rendered/8c71f3c7_hybrid_score_concat.txt,3677,b62efa44800593a8dd159b3f390e0ae94fc250adc39d67fea24dfd0add69387f,prompt
exp1/prompts/rendered/8c71f3c7_hybrid_scorer_citation_index.txt,3326,826289e3ff02b2af68b8140dab90544dd1b41c56a5a40c1aeaaecddeba82d13d,prompt
exp1/prompts/rendered/8c71f3c7_hybrid_scorer_language_index.txt,3326,719002fca8b127dec87b4bd8a7bc07142bfd8f138b3f1d6b96d079773b4f69df,prompt
exp1/prompts/rendered/8c71f3c7_input_converter_index.txt,3322,e93d51648da501211a2142621456c98d6f2c19c8f21d7a80c8c030008d9704c8,prompt
exp1/prompts/rendered/8c71f3c7_input_converter_loc.txt,3719,613fe9df446b0d8480fcf57d6a70195ecf051d3a56cc30fa822fc05e85a30053,prompt
exp1/prompts/rendered/8c71f3c7_model_choice_load.txt,3213,5c62f73c34d0a0d657d5d59eedcac9f750ddcb547e67e61d958b2f0f51ca5bda,prompt
exp1/prompts/rendered/8c71f3c7_pairwise_loc_colname.txt,3764,c091d245d73b4cf713ecec14943d98916f0640a7d09259ec43ae72ed1c46392d,prompt
exp1/prompts/rendered/8c71f3c7_pairwise_loc_item.txt,4138,96758d0f64e806d268bf021ec3435365e44a1b0416980613fd9db03dfc457baf,prompt
exp1/prompts/rendered/8c71f3c7_precompute_df_construct.txt,3973,38523473b757148c6e822e6d7f31e8103c727731cbeb3b955b902b8df5eba5d3,prompt
exp1/prompts/rendered/8c71f3c7_s4_combine_load_concat_write.txt,3321,ff50e6cec30a66efae73501112d64441738d317a493534553ba1ffda23d5e40c,prompt
exp1/prompts/rendered/8c71f3c7_s8_combine_load_concat_write.txt,3339,dc859373fe2c30e491d8c9bab10fd785527edf7e55c5cbe1a76e4492d185b5be,prompt
exp1/prompts/rendered/92e35040_query_appraised.txt,6279,1aaead5af1738d0f945149c08b814718ebad55e07547b9c996f3c70feb89ebe7,prompt
exp1/prompts/rendered/92e35040_query_binned_unbinned.txt,6233,39b577d0ce7d93861dcbc94fc247976591cd6692d9f108609a6722e860a1a45c,prompt
exp1/prompts/rendered/92e35040_query_write_csv.txt,3893,ab1f9a523c068bdf18afe1d8b8f12faa86406e456e183bc3fe7b2cdacd7d4242,prompt
exp1/prompts/rendered/99aff9e0_rename_columns_empty_df.txt,3836,db2157833f7a10e66f2b5f22fd579faa70cd3ec15b6ff2df94aba0f8b7290624,prompt
exp1/prompts/rendered/a39f4527_expose_trx_join_filter.txt,3376,2525c0e83ee56ae25ed26071b72731e156f012db3c58e8d620adf03203fceb36,prompt
exp1/prompts/rendered/a39f4527_expose_trx_left_join_fill.txt,5226,041cb75a007ea199d4a0755f82c9c954b788a3aeb96e0b67b017eaf77fe0d302,prompt
exp1/prompts/rendered/a39f4527_expose_trx_pivot.txt,3688,f3306bf0da0cb1215d38548768c0183a0266cbda2f1deb176ee41dbd90ec209f,prompt
exp1/prompts/rendered/a39f4527_expose_trx_unique.txt,7793,6ec67c45ad992967697243bd1299f3fee909b275e150c5fd75eaf4979ccbcd6d,prompt
exp1/prompts/rendered/a52cebfe_common_get_observations.txt,4548,81a2467d80f0f713b0872514800bdc3403fa581f8ae960a599948b790503a8af,prompt
exp1/prompts/rendered/a52cebfe_common_summary_filter.txt,4867,63e31609f06459b0e86e5d7af5c0148e3226b2ade02cc72c0c5afdf9c1a7ebf0,prompt
exp1/prompts/rendered/a52cebfe_es_update_pivot_join.txt,3473,4004ab87d1395e10cb06acc920b75005fe082071e11b6f2826ec2dc10bbef7e2,prompt
exp1/prompts/rendered/a52cebfe_es_update_scaling_factors.txt,4256,5f625675e4d8c9d8b14a8bab2d49fe17624c1bb21862e751dc7d1eb2e4ab3daf,prompt
exp1/prompts/rendered/a52cebfe_measured_data_pivot_join.txt,3416,5c3db1a60a10066d488512287bce32176f22468d120117e74295a8996ef8104b,prompt
exp1/prompts/rendered/a52cebfe_rft_concat_write.txt,6103,4d7e6ac3c03371f89baf717edefd07bd3b8e8049a32f2250303e7263a02c4c50,prompt
exp1/prompts/rendered/a52cebfe_rft_obs_join.txt,4974,4289e44d6cb0fb9ea1a2f23f67befdeee8778bb505222b4652d292b41f400405,prompt
exp1/prompts/rendered/a841955a_summarise_select.txt,3255,49f7cbae0a6f854ba39aa01248f6b5cb80a2e67f2746bf6ef6f388fea6c0cd9a,prompt
exp1/prompts/rendered/a841955a_summarise_unmapped.txt,5130,2de4cd8aea1814b554381bff2d3e63304f226cdfbb1939c583a8b49cc1ca31b1,prompt
exp1/prompts/rendered/acryo_loader_corr_max_with_columns_migration.txt,4088,76d0a6ddff5fa8cc515ad2f5244f5bdc2868d772d0f5fe8f1c326bfffe59be86,prompt
exp1/prompts/rendered/acryo_loader_get_features_migration.txt,3955,8710fb73135fa2ab5f2678aa54935cf99b1e7fd57fb192ea37c245623ce27a2c,prompt
exp1/prompts/rendered/acryo_loader_scores_with_columns_migration.txt,3692,68e26b297fcae979ad7bbbeb63461f15c36ec1d4697788f8ac6d930e94ce70d6,prompt
exp1/prompts/rendered/acryo_loader_update_features_migration.txt,3658,2f8e1c2bb68ffb0eeacbffaa6a6c0b183d0cb9cb053b1f2259cce337f39ed439,prompt
exp1/prompts/rendered/acryo_molecules_concat_migration.txt,4545,a77b763620fabb0acb79ee0c1d81f816314629dc42547b326810b0b9456ae5ad,prompt
exp1/prompts/rendered/acryo_molecules_from_csv_migration.txt,5374,34edbeded676c271fe1f557c3f159f134ce862f00d2e867f2889ab7beb6b53bd,prompt
exp1/prompts/rendered/acryo_molecules_rotation_copy_migration.txt,3247,9c84b5ffa753515a33605c2bbfa7dd947a960e448cc8a08886549752d3e77a9b,prompt
exp1/prompts/rendered/acryo_molecules_subset_migration.txt,3780,e2907ca124efc8f5ef2b5e5c83d7db74d8cf384a73b53403b9aeb3e0798a8bad,prompt
exp1/prompts/rendered/acryo_molecules_to_csv_migration.txt,3836,1eab265385e758db65d3bfa746a3938a6a2b8e6c49c5146a09d83625ec8dc2b9,prompt
exp1/prompts/rendered/acryo_molecules_to_dataframe_migration.txt,4181,6c13560f94923cd5b3afb3ba4f2e9e9229b90e477b4f7d08af0850fd3ce5baba,prompt
exp1/prompts/rendered/acryo_molecules_translation_copy_migration.txt,3254,c91b7928fc55ba4dacddaf485a153abbdc7aab73b52ca0be45764739e7196a38,prompt
exp1/prompts/rendered/adjacency_create_matrix_loop.txt,4827,4dc8205bb0d9614013dde1b3edf0ea6db63cb964ff94e3c804d0377f7c2da7fd,prompt
exp1/prompts/rendered/adjacency_read_file_to_polars.txt,3686,09d54e43b6f15703dfd3dece6dfa9dd19968f14179f4b69fbf7bfc6d38d2292a,prompt
exp1/prompts/rendered/azure_ocr_concat_lazy.txt,3583,aba8ffc2f758f0b03ad790360d94d115f079534ccc3790f356981ece472b6c7e,prompt
exp1/prompts/rendered/azure_ocr_from_dicts.txt,3561,a3016ea4946c1a5cedeab288fdd56cd326d8f5fde0f4cbbda2d2ea55b061c961,prompt
exp1/prompts/rendered/b36214f9_preprocess_attrs_registry.txt,6547,4d998e5757f1f5964979b02246e2d3bd59fb2048abe215d2ddf2cdf940533dc5,prompt
exp1/prompts/rendered/b36214f9_preprocess_columns_tolist.txt,4880,b12a4579c3390161ee5a419f921526b28c66926a4858b81504b351b531e844e0,prompt
exp1/prompts/rendered/b36214f9_preprocess_shape_rename.txt,5332,4c699f44d3780191fb6eb5b7900276a817cae91cf79e5bed2c1b30072c2aa59c,prompt
exp1/prompts/rendered/b36214f9_session_dropna_unique.txt,3843,87473e2575aa069ae2275427818d68fb727295975abdf80410e1cf64b827f339,prompt
exp1/prompts/rendered/b36214f9_session_read_csv.txt,5190,2714ce860f68be8bcea7567658794ab7a6f1f370dce363a3e1e1434e5b770fdf,prompt
exp1/prompts/rendered/bbe5d7e5_create_data_frame.txt,4669,2f4b985af58583dcc7aed5ed575773d19ec8af7b540ee562554fe610208700c2,prompt
exp1/prompts/rendered/bbe5d7e5_datasets_read_csv.txt,3877,f541804b24b80189f08f464f9e0a09d3710e4797931c7cb7212dc8e1e5b28eaf,prompt
exp1/prompts/rendered/cb25a1c5_wsv_pegel.txt,3786,11996a942748a838370db95f84e7426b75f3b3a6334df4b6e34da5ed9c5df7d4,prompt
exp1/prompts/rendered/d90ed416_ibis_filter.txt,4193,4675ac75753d22287176576dc5c8add95e3c7f4bf4741ed4472e15f991637c35,prompt
exp1/prompts/rendered/d90ed416_ibis_isin.txt,4171,436b1f9fc52a206b4ac7d9edeae8ccea4f2c7f4e4c24a3f43d3c98c9b5e0366d,prompt
exp1/prompts/rendered/d90ed416_ibis_join.txt,5711,d9f171c1c0c35e3f6eada2b85f775de226aca2bf49e3b1f3fbffee5fd02ea5de,prompt
exp1/prompts/rendered/db5fc12b_expose_date_str.txt,3720,111d4a47ace91598559328c36b92a6b18db2ee9acd8772988b2f7ab8394fac0d,prompt
exp1/prompts/rendered/db5fc12b_expose_rename.txt,4340,6cf6093c2a4f014fc700e6a830f1ac10fb0e8e6522570cf89b8f7f2cc9a148f9,prompt
exp1/prompts/rendered/dcff23d0_filter_concat_all.txt,4457,a58964fdc4eaa3d587131d2df6c236fdcd8768cb05a7117c5343ce703f48621e,prompt
exp1/prompts/rendered/e3227f4f_split_empty_df.txt,4714,d4f3ebfb485fc2731f81d713630440fa8efb4e937632c0f0545468bc65200479,prompt
exp1/prompts/rendered/e8fa7691_design_matrix_model.txt,5482,c26df5b0a73eb6b845754d8eb0525cd412737e9da7de6aae9e08dd9fbbcad1fa,prompt
exp1/prompts/rendered/ed3b46c0_base_pattern_iloc.txt,4380,94812be6ef4d372188ad82ba0bd3b90a6fe5fff9808eadd5b6872068b9a868e0,prompt
exp1/prompts/rendered/ed3b46c0_base_pattern_pred_concat.txt,3541,bd3655733dfd008215438f7de5d0b10903aef2e28091127e4333d6de8d5803fb,prompt
exp1/prompts/rendered/ed3b46c0_classification_iloc.txt,4318,578d34e88c66083b567745a876d68104abc9f7dbe7e3403ed43e3ad184493690,prompt
exp1/prompts/rendered/ed3b46c0_classification_pred_concat.txt,3835,ce4a5429e83fa438e307d276d4dd83374e67a9d77e18ce67ce3981e850205757,prompt
exp1/prompts/rendered/efc0581f_azure_concat_lazy.txt,3583,aba8ffc2f758f0b03ad790360d94d115f079534ccc3790f356981ece472b6c7e,prompt
exp1/prompts/rendered/efc0581f_azure_from_dicts.txt,3561,a3016ea4946c1a5cedeab288fdd56cd326d8f5fde0f4cbbda2d2ea55b061c961,prompt
exp1/prompts/rendered/efc0581f_data_assign_bbox.txt,4306,50afb1081f957ffad5724fe6c1c6625e092aba457c3da758f352b7c40913a8c8,prompt
exp1/prompts/rendered/efc0581f_data_filter_page.txt,3228,127b94b770377521ee2e931b259222ef7b74cab26f8e0e930bcf389baf188351,prompt
exp1/prompts/rendered/efc0581f_data_groupby_agg_text.txt,4903,c127632d709f6cb4c77a5fddb9ec01eecce471a8c2641a86c85685106478d3c5,prompt
exp1/prompts/rendered/efc0581f_data_merge_cross.txt,4734,7848da636abd1c3af8051fe369d858c29aa05897c0408139944220d2d0163429,prompt
exp1/prompts/rendered/efc0581f_dedup_nested_cross_join.txt,3884,0b0e19d15f1616fdc2670f8a5a891fd7c11834bc7cdf9b2729ebe2cee3eda156,prompt
exp1/prompts/rendered/efc0581f_dedup_redundant_filter.txt,4801,e807aa3f3465f65ed232dfc856a72a1bdd4a587df9187ca21a4689436bc10e01,prompt
exp1/prompts/rendered/efc0581f_dedup_vertical_sort_cumcount.txt,4536,86335a435f7ebc1b1fc958c56c87ed95134d6eb449035901d5797797dd898947,prompt
exp1/prompts/rendered/efc0581f_ident_explode_cells.txt,6418,4616db718e147928ef88ca4189b9944a3e8af930f46b9a203bd12972548494ea,prompt
exp1/prompts/rendered/efc0581f_ident_from_dicts_cross.txt,13184,fcc4cbf0e888843eb468033b2caeabe15555173cadb1de5abec6601d73ccfa9f,prompt
exp1/prompts/rendered/efc0581f_ident_with_columns_conditions.txt,4056,7f17656f5f3fecbca26598a4fa6edc95594233cd2425bad60ffd4f6bfedca11f,prompt
exp1/prompts/rendered/efc0581f_lines_filter_words.txt,3671,bdef3fa098323772f1eea3108cc4cce8560c939ec5bcac8c53ea4f0f79f89845,prompt
exp1/prompts/rendered/efc0581f_lines_from_dicts_lazy.txt,4919,8014bc58345b1d9b5809752aced96f20b0360562f70bcda5e6c61855ebd59a5a,prompt
exp1/prompts/rendered/efc0581f_lines_groupby_filter.txt,4985,2afee11f52916972d00b4b101ac147fd9c0f7b1eb4901a5150a4fd2afb23b36f,prompt
exp1/prompts/rendered/efc0581f_pdf_concat_lazy.txt,3199,7bc35fc193c747fcc80065066abe9f6625f5d63d22840da4499777febbe77e0b,prompt
exp1/prompts/rendered/efc0581f_pdf_from_dicts.txt,3964,ffb8fd3f073922b9c5846d00783feb52fff4308a0a56639cd4de803fc776f91d,prompt
exp1/prompts/rendered/efc0581f_tesseract_concat_lazy.txt,3583,aba8ffc2f758f0b03ad790360d94d115f079534ccc3790f356981ece472b6c7e,prompt
exp1/prompts/rendered/efc0581f_tesseract_from_dicts.txt,3561,7ca739d52deb97e1b79018fe1f35ba37edea9b6b88993864a1138d85fbb9ab41,prompt
exp1/prompts/rendered/efc0581f_tesseract_nan_none.txt,3204,b5ef60c24ac0ebdd9e61b4650e152ceba0482561912fa0f0b0e7a24b84a38cae,prompt
exp1/prompts/rendered/efc0581f_textract_concat_lazy.txt,3583,aba8ffc2f758f0b03ad790360d94d115f079534ccc3790f356981ece472b6c7e,prompt
exp1/prompts/rendered/efc0581f_textract_from_dicts.txt,3550,2e7a022e0af2bb343edf392cd455e64e4dbcfcfced8234f4578c79a115d4d8a1,prompt
exp1/prompts/rendered/efc0581f_vision_concat_lazy.txt,3583,aba8ffc2f758f0b03ad790360d94d115f079534ccc3790f356981ece472b6c7e,prompt
exp1/prompts/rendered/efc0581f_vision_from_dicts.txt,3550,2e7a022e0af2bb343edf392cd455e64e4dbcfcfced8234f4578c79a115d4d8a1,prompt
exp1/prompts/rendered/f11c29ae_dataset_df_clone.txt,5869,42d86bda8a6fd46f0256eed75835178f771e3c54b8106f4d493b23eb88e4265e,prompt
exp1/prompts/rendered/f11c29ae_dataset_loc_select.txt,4711,6e3053a1343d4609b5012bfeba227c82b8bd0691f471c1ddd91e79032d86c4d2,prompt
exp1/prompts/rendered/f11c29ae_dataset_save_load.txt,4903,8a207eeef386c74301a4125839eb2ed9b7ac1dcf0e77a1c49fe9a1958fa631dd,prompt
exp1/prompts/rendered/f11c29ae_dataset_to_pandas.txt,4020,524c5b2c28174e2af9c4356bbde4d12cdc56d1fffebdfae8f37b58d46e0870fb,prompt
exp1/prompts/rendered/img2table_aws_textract_concat_lazy_migration.txt,3575,68ef70d0921103e3d2a4a9674b124bc637437eed074fc9cb7c8bae1d140e6067,prompt
exp1/prompts/rendered/img2table_aws_textract_list_dfs_migration.txt,3542,adda83f17e2a681dc98fd4b9a1e6da2c77682df31c6ee165562c1c554e3ee59f,prompt
exp1/prompts/rendered/img2table_azure_concat_lazy_migration.txt,3575,68ef70d0921103e3d2a4a9674b124bc637437eed074fc9cb7c8bae1d140e6067,prompt
exp1/prompts/rendered/img2table_azure_list_dfs_migration.txt,3549,015cd062a5cc02cd6040a41fdd91e05df8379c274439da329b5c3363f39d3df2,prompt
exp1/prompts/rendered/img2table_cells_adjacent_redundant_migration.txt,3973,76e753183a0ee39ea18204b3fe4b2254ead98205906a17d331b7ef7179f12c32,prompt
exp1/prompts/rendered/img2table_cells_clone_rename_migration.txt,3542,0cc3442651356f8f16b66327ce196e060fc3800d0befbb5af5011c791deae874,prompt
exp1/prompts/rendered/img2table_cells_contained_migration.txt,3435,3205a75feb01ac18ba2bea0d7454a8b16bd07dc89377ba0f06381367226403c0,prompt
exp1/prompts/rendered/img2table_cells_cross_join_filter_migration.txt,3872,71321a20ff52c4392953dbd43eea16ce96eda0d581a2a4482bf71829cf939cdf,prompt
exp1/prompts/rendered/img2table_cells_intersection_area_migration.txt,3328,f68136e312de6eba548b3080d74fc21a0030df22dac42ab26d5eb9af0c2460b8,prompt
exp1/prompts/rendered/img2table_cells_overlap_diff_migration.txt,5191,e21912329ce5f3b5593cd6f60bc3f6c731531e5e77bd56d0f7d9e956b75e87f8,prompt
exp1/prompts/rendered/img2table_cells_redundant_removal_migration.txt,4793,3b28124b04f9519e0b1bc59fed9cc839314b9325387ecbd07b01443950eebbf3,prompt
exp1/prompts/rendered/img2table_cells_vertical_deduplication_migration.txt,4738,b23ee54aa4c50defbdbd3c6a85299f4200ecda54b3bc7adb508ccdce9415e4a9,prompt
exp1/prompts/rendered/img2table_cells_width_height_area_migration.txt,3319,794d70697384f819fc42d195b994b346b5b538386e0f45356471c00859e91e5b,prompt
exp1/prompts/rendered/img2table_google_vision_concat_lazy_migration.txt,3575,68ef70d0921103e3d2a4a9674b124bc637437eed074fc9cb7c8bae1d140e6067,prompt
